;0;1;2;3
296;-2.0;0.8;1.2;1.0
297;-2.0;0.8;1.3;0.9
298;-2.0;0.8;1.4;0.8
299;-2.0;0.8;1.5;0.7
300;-2.0;0.8;1.6;0.6
301;-2.0;0.8;1.7;0.5
302;-2.0;0.8;1.8;0.4
303;-2.0;0.8;1.9;0.3
304;-2.0;0.8;2.0;0.2
305;-2.0;0.8;2.1;0.1
306;-2.0;0.8;2.2;0.0
307;-2.0;0.8;2.3;-0.1
308;-2.0;0.8;2.4;-0.2
309;-2.0;0.8;2.5;-0.3
310;-2.0;0.8;2.6;-0.4
311;-2.0;0.8;2.7;-0.5
312;-2.0;0.8;2.8;-0.6
313;-2.0;0.8;2.9;-0.7
314;-2.0;0.8;3.0;-0.8
315;-2.0;0.9;-0.9;3.0
316;-2.0;0.9;-0.8;2.9
317;-2.0;0.9;-0.7;2.8
318;-2.0;0.9;-0.6;2.7
319;-2.0;0.9;-0.5;2.6
320;-2.0;0.9;-0.4;2.5
321;-2.0;0.9;-0.3;2.4
322;-2.0;0.9;-0.2;2.3
323;-2.0;0.9;-0.1;2.2
324;-2.0;0.9;0.0;2.1
325;-2.0;0.9;0.1;2.0
326;-2.0;0.9;0.2;1.9
327;-2.0;0.9;0.3;1.8
328;-2.0;0.9;0.4;1.7
329;-2.0;0.9;0.5;1.6
330;-2.0;0.9;0.6;1.5
331;-2.0;0.9;0.7;1.4
332;-2.0;0.9;0.8;1.3
333;-2.0;0.9;0.9;1.2
334;-2.0;0.9;1.0;1.1
335;-2.0;0.9;1.1;1.0
336;-2.0;0.9;1.2;0.9
337;-2.0;0.9;1.3;0.8
338;-2.0;0.9;1.4;0.7
339;-2.0;0.9;1.5;0.6
340;-2.0;0.9;1.6;0.5
341;-2.0;0.9;1.7;0.4
342;-2.0;0.9;1.8;0.3
343;-2.0;0.9;1.9;0.2
344;-2.0;0.9;2.0;0.1
345;-2.0;0.9;2.1;0.0
346;-2.0;0.9;2.2;-0.1
347;-2.0;0.9;2.3;-0.2
348;-2.0;0.9;2.4;-0.3
349;-2.0;0.9;2.5;-0.4
350;-2.0;0.9;2.6;-0.5
351;-2.0;0.9;2.7;-0.6
352;-2.0;0.9;2.8;-0.7
353;-2.0;0.9;2.9;-0.8
354;-2.0;0.9;3.0;-0.9
355;-2.0;1.0;-1.0;3.0
356;-2.0;1.0;-0.9;2.9
357;-2.0;1.0;-0.8;2.8
358;-2.0;1.0;-0.7;2.7
359;-2.0;1.0;-0.6;2.6
360;-2.0;1.0;-0.5;2.5
361;-2.0;1.0;-0.4;2.4
362;-2.0;1.0;-0.3;2.3
363;-2.0;1.0;-0.2;2.2
364;-2.0;1.0;-0.1;2.1
365;-2.0;1.0;0.0;2.0
366;-2.0;1.0;0.1;1.9
367;-2.0;1.0;0.2;1.8
368;-2.0;1.0;0.3;1.7
369;-2.0;1.0;0.4;1.6
370;-2.0;1.0;0.5;1.5
371;-2.0;1.0;0.6;1.4
372;-2.0;1.0;0.7;1.3
373;-2.0;1.0;0.8;1.2
374;-2.0;1.0;0.9;1.1
375;-2.0;1.0;1.0;1.0
376;-2.0;1.0;1.1;0.9
377;-2.0;1.0;1.2;0.8
378;-2.0;1.0;1.3;0.7
379;-2.0;1.0;1.4;0.6
380;-2.0;1.0;1.5;0.5
381;-2.0;1.0;1.6;0.4
382;-2.0;1.0;1.7;0.3
383;-2.0;1.0;1.8;0.2
384;-2.0;1.0;1.9;0.1
385;-2.0;1.0;2.0;0.0
386;-2.0;1.0;2.1;-0.1
387;-2.0;1.0;2.2;-0.2
388;-2.0;1.0;2.3;-0.3
389;-2.0;1.0;2.4;-0.4
390;-2.0;1.0;2.5;-0.5
391;-2.0;1.0;2.6;-0.6
392;-2.0;1.0;2.7;-0.7
393;-2.0;1.0;2.8;-0.8
394;-2.0;1.0;2.9;-0.9
395;-2.0;1.0;3.0;-1.0
396;-2.0;1.1;-1.1;3.0
397;-2.0;1.1;-1.0;2.9
398;-2.0;1.1;-0.9;2.8
399;-2.0;1.1;-0.8;2.7
400;-2.0;1.1;-0.7;2.6
401;-2.0;1.1;-0.6;2.5
402;-2.0;1.1;-0.5;2.4
403;-2.0;1.1;-0.4;2.3
404;-2.0;1.1;-0.3;2.2
405;-2.0;1.1;-0.2;2.1
406;-2.0;1.1;-0.1;2.0
407;-2.0;1.1;0.0;1.9
408;-2.0;1.1;0.1;1.8
409;-2.0;1.1;0.2;1.7
410;-2.0;1.1;0.3;1.6
411;-2.0;1.1;0.4;1.5
412;-2.0;1.1;0.5;1.4
413;-2.0;1.1;0.6;1.3
414;-2.0;1.1;0.7;1.2
415;-2.0;1.1;0.8;1.1
416;-2.0;1.1;0.9;1.0
417;-2.0;1.1;1.0;0.9
418;-2.0;1.1;1.1;0.8
419;-2.0;1.1;1.2;0.7
420;-2.0;1.1;1.3;0.6
421;-2.0;1.1;1.4;0.5
422;-2.0;1.1;1.5;0.4
423;-2.0;1.1;1.6;0.3
424;-2.0;1.1;1.7;0.2
425;-2.0;1.1;1.8;0.1
426;-2.0;1.1;1.9;0.0
427;-2.0;1.1;2.0;-0.1
428;-2.0;1.1;2.1;-0.2
429;-2.0;1.1;2.2;-0.3
430;-2.0;1.1;2.3;-0.4
431;-2.0;1.1;2.4;-0.5
432;-2.0;1.1;2.5;-0.6
433;-2.0;1.1;2.6;-0.7
434;-2.0;1.1;2.7;-0.8
435;-2.0;1.1;2.8;-0.9
436;-2.0;1.1;2.9;-1.0
437;-2.0;1.1;3.0;-1.1
438;-2.0;1.2000000000000002;-1.2;3.0
439;-2.0;1.2000000000000002;-1.1;2.9
440;-2.0;1.2000000000000002;-1.0;2.8
441;-2.0;1.2000000000000002;-0.9;2.7
442;-2.0;1.2000000000000002;-0.8;2.6
443;-2.0;1.2000000000000002;-0.7;2.5
444;-2.0;1.2000000000000002;-0.6;2.4
445;-2.0;1.2000000000000002;-0.5;2.3
446;-2.0;1.2000000000000002;-0.4;2.2
447;-2.0;1.2000000000000002;-0.3;2.1
448;-2.0;1.2000000000000002;-0.2;2.0
449;-2.0;1.2000000000000002;-0.1;1.9
450;-2.0;1.2000000000000002;0.0;1.8
451;-2.0;1.2000000000000002;0.1;1.7
452;-2.0;1.2000000000000002;0.2;1.6
453;-2.0;1.2000000000000002;0.3;1.5
454;-2.0;1.2000000000000002;0.4;1.4
455;-2.0;1.2000000000000002;0.5;1.3
456;-2.0;1.2000000000000002;0.6;1.2
457;-2.0;1.2000000000000002;0.7;1.1
458;-2.0;1.2000000000000002;0.8;1.0
459;-2.0;1.2000000000000002;0.9;0.9
460;-2.0;1.2000000000000002;1.0;0.8
461;-2.0;1.2000000000000002;1.1;0.7
462;-2.0;1.2000000000000002;1.2;0.6
463;-2.0;1.2000000000000002;1.3;0.5
464;-2.0;1.2000000000000002;1.4;0.4
465;-2.0;1.2000000000000002;1.5;0.3
466;-2.0;1.2000000000000002;1.6;0.2
467;-2.0;1.2000000000000002;1.7;0.1
468;-2.0;1.2000000000000002;1.8;0.0
469;-2.0;1.2000000000000002;1.9;-0.1
470;-2.0;1.2000000000000002;2.0;-0.2
471;-2.0;1.2000000000000002;2.1;-0.3
472;-2.0;1.2000000000000002;2.2;-0.4
473;-2.0;1.2000000000000002;2.3;-0.5
474;-2.0;1.2000000000000002;2.4;-0.6
475;-2.0;1.2000000000000002;2.5;-0.7
476;-2.0;1.2000000000000002;2.6;-0.8
477;-2.0;1.2000000000000002;2.7;-0.9
478;-2.0;1.2000000000000002;2.8;-1.0
479;-2.0;1.2000000000000002;2.9;-1.1
480;-2.0;1.2000000000000002;3.0;-1.2
481;-2.0;1.3;-1.3;3.0
482;-2.0;1.3;-1.2;2.9
483;-2.0;1.3;-1.1;2.8
484;-2.0;1.3;-1.0;2.7
485;-2.0;1.3;-0.9;2.6
486;-2.0;1.3;-0.8;2.5
487;-2.0;1.3;-0.7;2.4
488;-2.0;1.3;-0.6;2.3
489;-2.0;1.3;-0.5;2.2
490;-2.0;1.3;-0.4;2.1
491;-2.0;1.3;-0.3;2.0
492;-2.0;1.3;-0.2;1.9
493;-2.0;1.3;-0.1;1.8
494;-2.0;1.3;0.0;1.7
495;-2.0;1.3;0.1;1.6
496;-2.0;1.3;0.2;1.5
497;-2.0;1.3;0.3;1.4
498;-2.0;1.3;0.4;1.3
499;-2.0;1.3;0.5;1.2
500;-2.0;1.3;0.6;1.1
501;-2.0;1.3;0.7;1.0
502;-2.0;1.3;0.8;0.9
503;-2.0;1.3;0.9;0.8
504;-2.0;1.3;1.0;0.7
505;-2.0;1.3;1.1;0.6
506;-2.0;1.3;1.2;0.5
507;-2.0;1.3;1.3;0.4
508;-2.0;1.3;1.4;0.3
509;-2.0;1.3;1.5;0.2
510;-2.0;1.3;1.6;0.1
511;-2.0;1.3;1.7;0.0
512;-2.0;1.3;1.8;-0.1
513;-2.0;1.3;1.9;-0.2
514;-2.0;1.3;2.0;-0.3
515;-2.0;1.3;2.1;-0.4
516;-2.0;1.3;2.2;-0.5
517;-2.0;1.3;2.3;-0.6
518;-2.0;1.3;2.4;-0.7
519;-2.0;1.3;2.5;-0.8
520;-2.0;1.3;2.6;-0.9
521;-2.0;1.3;2.7;-1.0
522;-2.0;1.3;2.8;-1.1
523;-2.0;1.3;2.9;-1.2
524;-2.0;1.3;3.0;-1.3
525;-2.0;1.4000000000000001;-1.4;3.0
526;-2.0;1.4000000000000001;-1.3;2.9
527;-2.0;1.4000000000000001;-1.2;2.8
528;-2.0;1.4000000000000001;-1.1;2.7
529;-2.0;1.4000000000000001;-1.0;2.6
530;-2.0;1.4000000000000001;-0.9;2.5
531;-2.0;1.4000000000000001;-0.8;2.4
532;-2.0;1.4000000000000001;-0.7;2.3
533;-2.0;1.4000000000000001;-0.6;2.2
534;-2.0;1.4000000000000001;-0.5;2.1
535;-2.0;1.4000000000000001;-0.4;2.0
536;-2.0;1.4000000000000001;-0.3;1.9
537;-2.0;1.4000000000000001;-0.2;1.8
538;-2.0;1.4000000000000001;-0.1;1.7
539;-2.0;1.4000000000000001;0.0;1.6
540;-2.0;1.4000000000000001;0.1;1.5
541;-2.0;1.4000000000000001;0.2;1.4
542;-2.0;1.4000000000000001;0.3;1.3
543;-2.0;1.4000000000000001;0.4;1.2
544;-2.0;1.4000000000000001;0.5;1.1
545;-2.0;1.4000000000000001;0.6;1.0
546;-2.0;1.4000000000000001;0.7;0.9
547;-2.0;1.4000000000000001;0.8;0.8
548;-2.0;1.4000000000000001;0.9;0.7
549;-2.0;1.4000000000000001;1.0;0.6
550;-2.0;1.4000000000000001;1.1;0.5
551;-2.0;1.4000000000000001;1.2;0.4
552;-2.0;1.4000000000000001;1.3;0.3
553;-2.0;1.4000000000000001;1.4;0.2
554;-2.0;1.4000000000000001;1.5;0.1
555;-2.0;1.4000000000000001;1.6;0.0
556;-2.0;1.4000000000000001;1.7;-0.1
557;-2.0;1.4000000000000001;1.8;-0.2
558;-2.0;1.4000000000000001;1.9;-0.3
559;-2.0;1.4000000000000001;2.0;-0.4
560;-2.0;1.4000000000000001;2.1;-0.5
561;-2.0;1.4000000000000001;2.2;-0.6
562;-2.0;1.4000000000000001;2.3;-0.7
563;-2.0;1.4000000000000001;2.4;-0.8
564;-2.0;1.4000000000000001;2.5;-0.9
565;-2.0;1.4000000000000001;2.6;-1.0
566;-2.0;1.4000000000000001;2.7;-1.1
567;-2.0;1.4000000000000001;2.8;-1.2
568;-2.0;1.4000000000000001;2.9;-1.3
569;-2.0;1.4000000000000001;3.0;-1.4
570;-2.0;1.5;-1.5;3.0
571;-2.0;1.5;-1.4;2.9
572;-2.0;1.5;-1.3;2.8
573;-2.0;1.5;-1.2;2.7
574;-2.0;1.5;-1.1;2.6
575;-2.0;1.5;-1.0;2.5
576;-2.0;1.5;-0.9;2.4
577;-2.0;1.5;-0.8;2.3
578;-2.0;1.5;-0.7;2.2
579;-2.0;1.5;-0.6;2.1
580;-2.0;1.5;-0.5;2.0
581;-2.0;1.5;-0.4;1.9
582;-2.0;1.5;-0.3;1.8
583;-2.0;1.5;-0.2;1.7
584;-2.0;1.5;-0.1;1.6
585;-2.0;1.5;0.0;1.5
586;-2.0;1.5;0.1;1.4
587;-2.0;1.5;0.2;1.3
588;-2.0;1.5;0.3;1.2
589;-2.0;1.5;0.4;1.1
590;-2.0;1.5;0.5;1.0
591;-2.0;1.5;0.6;0.9
592;-2.0;1.5;0.7;0.8
593;-2.0;1.5;0.8;0.7
594;-2.0;1.5;0.9;0.6
595;-2.0;1.5;1.0;0.5
596;-2.0;1.5;1.1;0.4
597;-2.0;1.5;1.2;0.3
598;-2.0;1.5;1.3;0.2
599;-2.0;1.5;1.4;0.1
600;-2.0;1.5;1.5;0.0
601;-2.0;1.5;1.6;-0.1
602;-2.0;1.5;1.7;-0.2
603;-2.0;1.5;1.8;-0.3
604;-2.0;1.5;1.9;-0.4
605;-2.0;1.5;2.0;-0.5
606;-2.0;1.5;2.1;-0.6
607;-2.0;1.5;2.2;-0.7
608;-2.0;1.5;2.3;-0.8
609;-2.0;1.5;2.4;-0.9
610;-2.0;1.5;2.5;-1.0
611;-2.0;1.5;2.6;-1.1
612;-2.0;1.5;2.7;-1.2
613;-2.0;1.5;2.8;-1.3
614;-2.0;1.5;2.9;-1.4
615;-2.0;1.5;3.0;-1.5
616;-2.0;1.6;-1.6;3.0
617;-2.0;1.6;-1.5;2.9
618;-2.0;1.6;-1.4;2.8
619;-2.0;1.6;-1.3;2.7
620;-2.0;1.6;-1.2;2.6
621;-2.0;1.6;-1.1;2.5
622;-2.0;1.6;-1.0;2.4
623;-2.0;1.6;-0.9;2.3
624;-2.0;1.6;-0.8;2.2
625;-2.0;1.6;-0.7;2.1
626;-2.0;1.6;-0.6;2.0
627;-2.0;1.6;-0.5;1.9
628;-2.0;1.6;-0.4;1.8
629;-2.0;1.6;-0.3;1.7
630;-2.0;1.6;-0.2;1.6
631;-2.0;1.6;-0.1;1.5
632;-2.0;1.6;0.0;1.4
633;-2.0;1.6;0.1;1.3
634;-2.0;1.6;0.2;1.2
635;-2.0;1.6;0.3;1.1
636;-2.0;1.6;0.4;1.0
637;-2.0;1.6;0.5;0.9
638;-2.0;1.6;0.6;0.8
639;-2.0;1.6;0.7;0.7
640;-2.0;1.6;0.8;0.6
641;-2.0;1.6;0.9;0.5
642;-2.0;1.6;1.0;0.4
643;-2.0;1.6;1.1;0.3
644;-2.0;1.6;1.2;0.2
645;-2.0;1.6;1.3;0.1
646;-2.0;1.6;1.4;0.0
647;-2.0;1.6;1.5;-0.1
648;-2.0;1.6;1.6;-0.2
649;-2.0;1.6;1.7;-0.3
650;-2.0;1.6;1.8;-0.4
651;-2.0;1.6;1.9;-0.5
652;-2.0;1.6;2.0;-0.6
653;-2.0;1.6;2.1;-0.7
654;-2.0;1.6;2.2;-0.8
655;-2.0;1.6;2.3;-0.9
656;-2.0;1.6;2.4;-1.0
657;-2.0;1.6;2.5;-1.1
658;-2.0;1.6;2.6;-1.2
659;-2.0;1.6;2.7;-1.3
660;-2.0;1.6;2.8;-1.4
661;-2.0;1.6;2.9;-1.5
662;-2.0;1.6;3.0;-1.6
663;-2.0;1.7000000000000002;-1.7;3.0
664;-2.0;1.7000000000000002;-1.6;2.9
665;-2.0;1.7000000000000002;-1.5;2.8
666;-2.0;1.7000000000000002;-1.4;2.7
